3.6000000000 0.3604513194
3.6000000000 0.8298941966
3.6000000000 0.5082113485
3.6000000000 0.8997572655
3.6000000000 0.3246988632
3.6000000000 0.7893702412
3.6000000000 0.5985535087
3.6000000000 0.8650339413
3.6000000000 0.4203007981
3.6000000000 0.8771329340
3.6000000000 0.3879747004
3.6000000000 0.8548211961
3.6000000000 0.4467669077
3.6000000000 0.8897984564
3.6000000000 0.3530057883
3.6000000000 0.8222137262
3.6000000000 0.5262419328
3.6000000000 0.8975208995
3.6000000000 0.3311176842
3.6000000000 0.7973235482
3.6000000000 0.5817553476
3.6000000000 0.8759378273
3.6000000000 0.3912147001
3.6000000000 0.8573967307
3.6000000000 0.4401632769
3.6000000000 0.8871104396
3.6000000000 0.3605238271
3.6000000000 0.8299670299
3.6000000000 0.5080383331
3.6000000000 0.8997673867
3.6000000000 0.3246697314
3.6000000000 0.7893334689
3.6000000000 0.5986301175
3.6000000000 0.8649795597
3.6000000000 0.4204437155
3.6000000000 0.8772148714
3.6000000000 0.3877521869
3.6000000000 0.8546415425
3.6000000000 0.4472257549
3.6000000000 0.8899735646
3.6000000000 0.3525142281
3.6000000000 0.8216926095
3.6000000000 0.5274499139
3.6000000000 0.8972874080
3.6000000000 0.3317857755
3.6000000000 0.7981343089
3.6000000000 0.5800173619
3.6000000000 0.8769499984
3.6000000000 0.3884713152
3.6000000000 0.8552208689
3.6000000000 0.4457452835
3.6000000000 0.8894031326
3.6000000000 0.3541147210
3.6000000000 0.8233829474
3.6000000000 0.5235244897
3.6000000000 0.8980077542
3.6000000000 0.3297233794
3.6000000000 0.7956211409
3.6000000000 0.5853893078
3.6000000000 0.8737511980
3.6000000000 0.3971161512
3.6000000000 0.8618936891
3.6000000000 0.4285186480
3.6000000000 0.8816054987
3.6000000000 0.3757580760
3.6000000000 0.8444301996
3.7000000000 0.7633774762
3.7000000000 0.6683395285
3.7000000000 0.8201486716
3.7000000000 0.5457678639
3.7000000000 0.9172496198
3.7000000000 0.2808401928
3.7000000000 0.7472852220
3.7000000000 0.6987450703
3.7000000000 0.7788514690
3.7000000000 0.6372948754
3.7000000000 0.8552554336
3.7000000000 0.4580362345
3.7000000000 0.9184844568
3.7000000000 0.2770218098
3.7000000000 0.7410386887
3.7000000000 0.7100312969
3.7000000000 0.7617813609
3.7000000000 0.6714409206
3.7000000000 0.8162496398
3.7000000000 0.5549488118
3.7000000000 0.9138283239
3.7000000000 0.2913606378
3.7000000000 0.7639375812
3.7000000000 0.6672467269
3.7000000000 0.8215055696
3.7000000000 0.5425464242
3.7000000000 0.9183022666
3.7000000000 0.2775858908
3.7000000000 0.7419682669
3.7000000000 0.7083700239
3.7000000000 0.7643531527
3.7000000000 0.6664344195
3.7000000000 0.8225084608
3.7000000000 0.5401566830
3.7000000000 0.9190335310
3.7000000000 0.2753203296
3.7000000000 0.7382204692
3.7000000000 0.7150287298
3.7000000000 0.7539217878
3.7000000000 0.6864377850
3.7000000000 0.7963915236
3.7000000000 0.5999626396
3.7000000000 0.8880276415
3.7000000000 0.3679078328
3.7000000000 0.8604411397
3.7000000000 0.4443040839
3.7000000000 0.9135224702
3.7000000000 0.2922969165
3.7000000000 0.7653798877
3.7000000000 0.6644220063
3.7000000000 0.8249719942
3.7000000000 0.5342548511
3.7000000000 0.9206584392
3.7000000000 0.2702719670
3.7000000000 0.7297326142
3.7000000000 0.7297248261
3.7000000000 0.7297380658
3.7000000000 0.7297155582
3.7000000000 0.7297538206
3.7000000000 0.7296887731
3.7000000000 0.7297993497
3.7000000000 0.7296113578
3.7000000000 0.7299309101
3.7000000000 0.7293875733
3.7000000000 0.7303109625
3.7000000000 0.7287403840
3.7000000000 0.7314079959
3.7000000000 0.7268662558
3.7000000000 0.7345672973
3.7000000000 0.7214192773
3.7000000000 0.7436019635
3.7000000000 0.7054349085
3.7000000000 0.7688470440
3.7000000000 0.6575686876
3.7000000000 0.8331368022
3.7000000000 0.5143735228
3.7000000000 0.9242355868
3.7000000000 0.2590894175
3.7000000000 0.7102597375
3.7000000000 0.7614261183
3.7000000000 0.6721286233
3.7000000000 0.8153754270
3.7000000000 0.5569918581
3.7000000000 0.9129821340
3.7000000000 0.2939493009
3.7000000000 0.7679095048
3.7000000000 0.6594306399
3.7000000000 0.8309529230
3.7000000000 0.5197396023
3.7000000000 0.9235582880
3.7000000000 0.2612139937
3.7000000000 0.7140305999
3.7000000000 0.7555063385
3.7000000000 0.6834510906
3.7000000000 0.8004790802
3.7000000000 0.5909355927
3.7000000000 0.8944036566
3.7000000000 0.3494492961
3.7000000000 0.8411375965
3.8000000000 0.9405293632
3.8000000000 0.2125487445
3.8000000000 0.6360127477
3.8000000000 0.8797020233
3.8000000000 0.4021402193
3.8000000000 0.9136091606
3.8000000000 0.2999243566
3.8000000000 0.7978850003
3.8000000000 0.6128052010
3.8000000000 0.9016449492
3.8000000000 0.3369890723
3.8000000000 0.8490242623
3.8000000000 0.4870918445
3.8000000000 0.9493668422
3.8000000000 0.1826638763
3.8000000000 0.5673315816
3.8000000000 0.9327725409
3.8000000000 0.2382901259
3.8000000000 0.6897301789
3.8000000000 0.8132093450
3.8000000000 0.5772196435
3.8000000000 0.9273410813
3.8000000000 0.2560424809
3.8000000000 0.7238419696
3.8000000000 0.7596001360
3.8000000000 0.6939095237
3.8000000000 0.8071165672
3.8000000000 0.5915817739
3.8000000000 0.9181285590
3.8000000000 0.2856403308
3.8000000000 0.7753897425
3.8000000000 0.6618098610
3.8000000000 0.8505067618
3.8000000000 0.4831510377
3.8000000000 0.9489212274
3.8000000000 0.1841849801
3.8000000000 0.5709913181
3.8000000000 0.9308488844
3.8000000000 0.2446031074
3.8000000000 0.7021352235
3.8000000000 0.7947371355
3.8000000000 0.6198940797
3.8000000000 0.8953765567
3.8000000000 0.3559740380
3.8000000000 0.8711747847
3.8000000000 0.4264712610
3.8000000000 0.9294553933
3.8000000000 0.2491586477
3.8000000000 0.7108987407
3.8000000000 0.7809825404
3.8000000000 0.6499854855
3.8000000000 0.8645165458
3.8000000000 0.4450852139
3.8000000000 0.9385405918
3.8000000000 0.2191921674
3.8000000000 0.6503584524
3.8000000000 0.8640908760
3.8000000000 0.4462637694
3.8000000000 0.9390271866
3.8000000000 0.2175694919
3.8000000000 0.6468854308
3.8000000000 0.8680137468
3.8000000000 0.4353503521
3.8000000000 0.9341176075
3.8000000000 0.2338592308
3.8000000000 0.6808425457
3.8000000000 0.8257247000
3.8000000000 0.5468329954
3.8000000000 0.9416653481
3.8000000000 0.2087405372
3.8000000000 0.6276381162
3.8000000000 0.8880923429
3.8000000000 0.3776604669
3.8000000000 0.8931255469
3.8000000000 0.3627187567
3.8000000000 0.8783846689
3.8000000000 0.4059351609
3.8000000000 0.9163768630
3.8000000000 0.2911951703
3.8000000000 0.7843220638
3.8000000000 0.6428116634
3.8000000000 0.8724983494
3.8000000000 0.4227309228
3.8000000000 0.9273120609
3.8000000000 0.2561367299
3.8000000000 0.7240166809
3.8000000000 0.7593028014
3.8000000000 0.6944958172
3.8000000000 0.8062512329
3.8000000000 0.5935986929
3.8000000000 0.9167092818
3.8000000000 0.2901428229
3.8000000000 0.7826478678
3.8000000000 0.6464186947
3.8000000000 0.8685339502
3.8000000000 0.4338943647
3.8000000000 0.9333941709
3.8000000000 0.2362440719
3.8000000000 0.6856446796
3.9000000000 0.6758118878
3.9000000000 0.8544517024
3.9000000000 0.4850195635
3.9000000000 0.9741247874
3.9000000000 0.0983021751
3.9000000000 0.3456915443
3.9000000000 0.8821367119
3.9000000000 0.4054889803
3.9000000000 0.9401639019
3.9000000000 0.2193973840
3.9000000000 0.6679224703
3.9000000000 0.8650279715
3.9000000000 0.4553428622
3.9000000000 0.9672223862
3.9000000000 0.1236426432
3.9000000000 0.4225850460
3.9000000000 0.9516270071
3.9000000000 0.1795288811
3.9000000000 0.5744632216
3.9000000000 0.9533753917
3.9000000000 0.1733579416
3.9000000000 0.5588893661
3.9000000000 0.9614749660
3.9000000000 0.1444593374
3.9000000000 0.4820042653
3.9000000000 0.9737369988
3.9000000000 0.0997356984
3.9000000000 0.3501751064
3.9000000000 0.8874547549
3.9000000000 0.3895273702
3.9000000000 0.9274036125
3.9000000000 0.2625719929
3.9000000000 0.7551489717
3.9000000000 0.7211061088
3.9000000000 0.7843371458
3.9000000000 0.6596943113
3.9000000000 0.8755411351
3.9000000000 0.4249785378
3.9000000000 0.9530499428
3.9000000000 0.1745084223
3.9000000000 0.5618154082
3.9000000000 0.9600975357
3.9000000000 0.1494100047
3.9000000000 0.4956379553
3.9000000000 0.9749257930
3.9000000000 0.0953374154
3.9000000000 0.3363679513
3.9000000000 0.8705757553
3.9000000000 0.4394270773
3.9000000000 0.9606905920
3.9000000000 0.1472802958
3.9000000000 0.4897963601
3.9000000000 0.9745939544
3.9000000000 0.0965662561
3.9000000000 0.3402407357
3.9000000000 0.8754602122
3.9000000000 0.4252155534
3.9000000000 0.9531884176
3.9000000000 0.1740190069
3.9000000000 0.5605719295
3.9000000000 0.9606910613
3.9000000000 0.1472786095
3.9000000000 0.4897917207
3.9000000000 0.9745935850
3.9000000000 0.0965676233
3.9000000000 0.3402450380
3.9000000000 0.8754655732
3.9000000000 0.4251998530
3.9000000000 0.9531792582
3.9000000000 0.1740513836
3.9000000000 0.5606542479
3.9000000000 0.9606521426
3.9000000000 0.1474184537
3.9000000000 0.4901763875
3.9000000000 0.9746236369
3.9000000000 0.0964563729
3.9000000000 0.3398949100
3.9000000000 0.8750288047
3.9000000000 0.4264782432
3.9000000000 0.9539187500
3.9000000000 0.1714352969
3.9000000000 0.5539764199
3.9000000000 0.9636375298
3.9000000000 0.1366569399
3.9000000000 0.4601291006
3.9000000000 0.9688002144
3.9000000000 0.1178828001
3.9000000000 0.4055471375
3.9000000000 0.9402067614
3.9000000000 0.2192502282
3.9000000000 0.6676003060
3.9000000000 0.8654495360
3.9000000000 0.4541418829
3.9000000000 0.9667984291
3.9000000000 0.1251869838
3.9000000000 0.4271092912
3.9000000000 0.9542790839
3.9000000000 0.1701590045
3.9000000000 0.5506991790
